time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
7,267752;-0,5606;0,4136;-0,1130;0,706
7,268345;-0,4933;0,4063;-0,0402;0,640
7,291314;-0,4415;0,4038;0,0366;0,599
7,291932;-0,3529;0,4157;0,1079;0,556
7,292267;-0,2847;0,4273;0,1978;0,550
7,292609;-0,2032;0,4387;0,2920;0,565
7,293007;-0,1321;0,4546;0,3574;0,593
7,297941;-0,0618;0,4653;0,4371;0,641
7,305066;0,0032;0,4756;0,5169;0,702
7,305638;0,0488;0,4761;0,6017;0,769
7,314928;0,0752;0,4808;0,6394;0,803
7,315514;0,0968;0,4707;0,6591;0,816
7,319951;0,1137;0,4600;0,6564;0,810
7,326211;0,1173;0,4615;0,6745;0,826
7,330155;0,1115;0,4909;0,6418;0,816
7,337049;0,0725;0,5386;0,5633;0,783
7,340143;0,0433;0,5662;0,4630;0,733
7,348248;0,0144;0,6455;0,3603;0,739
7,350626;-0,0144;0,7190;0,2598;0,765
7,359634;-0,0285;0,7676;0,1280;0,779
7,360314;-0,0761;0,7963;-0,0162;0,800
7,383075;-0,0995;0,8195;-0,1062;0,832
7,383685;-0,1277;0,8614;-0,1614;0,886
7,384032;-0,1466;0,9079;-0,1874;0,939
7,384390;-0,1277;0,9590;-0,2087;0,990
7,389649;-0,0954;0,9959;-0,1874;1,018
7,401087;-0,0401;0,9900;-0,1717;1,006
7,401688;0,0239;0,9512;-0,1191;0,959
7,402042;0,1159;0,8555;-0,0775;0,867
7,412087;0,2266;0,7415;-0,0326;0,776
7,412682;0,3253;0,6141;-0,0176;0,695
7,419839;0,3998;0,4883;-0,0039;0,631
7,423809;0,4745;0,3593;0,0516;0,597
7,425825;0,5446;0,2364;0,0869;0,600
7,431254;0,5820;0,1292;0,1355;0,611
7,435989;0,5820;0,0468;0,1737;0,609
7,441225;0,5356;0,0128;0,1923;0,569
7,447804;0,4620;-0,0113;0,2250;0,514
7,451303;0,3852;-0,0115;0,2386;0,453
7,457575;0,3146;0,0120;0,2665;0,412
7,461586;0,2641;0,0352;0,2803;0,387
7,472350;0,2287;0,0439;0,2894;0,371
7,473042;0,1844;0,0288;0,2702;0,328
7,477092;0,1595;-0,0052;0,2652;0,309
7,489653;0,1585;-0,0150;0,2884;0,329
7,490394;0,1431;-0,0625;0,3205;0,357
7,496343;0,1416;-0,1142;0,3660;0,409
7,497077;0,1490;-0,1937;0,4342;0,498
7,503371;0,1747;-0,2629;0,5297;0,617
7,506858;0,2470;-0,3361;0,6145;0,743
7,512670;0,3322;-0,4418;0,7031;0,894
7,516418;0,4256;-0,5609;0,8003;1,066
7,523019;0,5132;-0,6934;0,8779;1,231
7,526626;0,6143;-0,8155;0,9460;1,392
7,531639;0,7007;-0,9085;0,9716;1,503
7,537001;0,7396;-1,0011;0,9889;1,590
7,542817;0,7744;-1,0747;0,9696;1,642
7,549080;0,7674;-1,1293;0,9144;1,643
7,571237;0,7385;-1,1689;0,8392;1,617
7,571851;0,7016;-1,1853;0,7187;1,554
7,572202;0,6279;-1,2026;0,5384;1,460
7,572550;0,5462;-1,1776;0,3509;1,345
7,572958;0,4899;-1,1294;0,1417;1,239
7,578498;0,4110;-1,0626;-0,0658;1,141
7,582515;0,3526;-0,9866;-0,2626;1,080
7,587327;0,3098;-0,9106;-0,4445;1,060
7,593211;0,2488;-0,8486;-0,6125;1,076
7,597707;0,1935;-0,8005;-0,7432;1,109
7,603140;0,1390;-0,7610;-0,8279;1,133
7,607745;0,0610;-0,6966;-0,8720;1,118
7,615175;-0,0216;-0,6692;-0,9097;1,129
7,617973;-0,0996;-0,6403;-0,9126;1,119
7,626384;-0,1398;-0,6435;-0,8859;1,104
7,628040;-0,1664;-0,6689;-0,7963;1,053
7,637701;-0,1701;-0,7263;-0,6726;1,004
7,638306;-0,1316;-0,7724;-0,5243;0,943
7,642708;-0,0465;-0,8315;-0,3321;0,897
7,647668;0,0281;-0,8939;-0,1529;0,907
7,653105;0,1065;-0,9648;0,0185;0,971
7,661060;0,1841;-1,0347;0,1877;1,068
7,662716;0,2658;-1,0561;0,3696;1,150
7,683526;0,3279;-1,0773;0,5509;1,254
7,684248;0,3896;-1,0937;0,6891;1,350
7,684605;0,4319;-1,1008;0,7707;1,412
7,685012;0,4454;-1,1181;0,7867;1,438
7,690251;0,4491;-1,1074;0,7950;1,435
7,701821;0,4242;-1,0737;0,7817;1,394
7,702430;0,3753;-1,0410;0,7514;1,338
7,713207;0,3407;-1,0140;0,6946;1,275
7,713818;0,2914;-1,0022;0,6159;1,212
7,714167;0,2608;-0,9768;0,5292;1,141
7,725452;0,2105;-0,9760;0,4202;1,083
7,726043;0,1881;-0,9757;0,3314;1,047
7,736521;0,1601;-0,9758;0,2624;1,023
7,737308;0,1647;-0,9618;0,2274;1,002
7,747370;0,1682;-0,9719;0,2260;1,012
7,747997;0,1753;-0,9582;0,2198;0,999
7,748491;0,1857;-0,9399;0,2136;0,982
7,758974;0,1995;-0,9314;0,2075;0,975
7,759606;0,2549;-0,9135;0,1873;0,967
7,770588;0,3183;-0,8961;0,1866;0,969
7,771221;0,3946;-0,8886;0,1722;0,987
7,795471;0,4838;-0,8721;0,1538;1,009
7,796106;0,5717;-0,8418;0,1218;1,025
7,796469;0,6777;-0,7976;0,0765;1,049
7,796963;0,7783;-0,7492;0,0274;1,081
7,797300;0,8497;-0,7014;-0,0301;1,102
7,802653;0,9019;-0,6541;-0,1056;1,119
7,814211;0,9304;-0,6025;-0,1799;1,123
7,814845;0,9259;-0,5467;-0,2722;1,109
7,815208;0,8887;-0,4865;-0,3729;1,080
7,825660;0,8381;-0,4171;-0,4823;1,053
7,826278;0,7742;-0,3479;-0,6100;1,045
7,837085;0,7161;-0,2645;-0,7324;1,058
7,837715;0,6734;-0,1667;-0,8596;1,105
7,847537;0,6460;-0,0926;-0,9537;1,156
7,848152;0,5909;-0,0371;-1,0153;1,175
7,859021;0,5510;0,0046;-1,0877;1,219
7,859784;0,4927;0,0472;-1,0854;1,193
7,860181;0,4205;0,0811;-1,0277;1,113
7,870959;0,3678;0,1207;-0,9530;1,029
7,871593;0,3247;0,1661;-0,8281;0,905
7,895885;0,3343;0,1645;-0,7103;0,802
7,896504;0,3437;0,1352;-0,5709;0,680
7,896907;0,3578;0,0637;-0,4526;0,580
7,897251;0,3764;-0,0022;-0,3216;0,495
7,897606;0,3855;-0,0389;-0,1871;0,430
7,902816;0,3992;-0,0752;-0,0296;0,407
7,913442;0,4083;-0,0970;0,0847;0,428
7,914044;0,4125;-0,0998;0,2087;0,473
7,924840;0,3930;-0,1268;0,3525;0,543
7,925428;0,3928;-0,1399;0,4399;0,606
7,925756;0,3783;-0,1346;0,4952;0,638
7,936207;0,3614;-0,1196;0,5008;0,629
7,936866;0,3447;-0,1056;0,4656;0,589
7,947093;0,3282;-0,0737;0,3993;0,522
7,947682;0,2833;-0,0476;0,3070;0,420
7,958660;0,2293;-0,0132;0,1984;0,303
7,959291;0,2184;0,0250;0,0922;0,238
7,959801;0,1980;0,0670;-0,0260;0,211
7,969951;0,1682;0,1177;-0,1376;0,247
7,970566;0,1481;0,1676;-0,2239;0,316
7,995778;0,1375;0,2028;-0,2997;0,387
7,996397;0,1079;0,2235;-0,3654;0,442
7,996810;0,0785;0,2489;-0,4024;0,480
7,997182;0,0683;0,2600;-0,4206;0,499
7,997527;0,0581;0,2571;-0,4250;0,500
8,002724;0,0192;0,2592;-0,4062;0,482
8,013835;0,0043;0,2806;-0,3693;0,464
8,014438;-0,0108;0,2830;-0,3475;0,448
8,025099;-0,0166;0,2620;-0,3264;0,419
8,025693;-0,0369;0,2412;-0,3250;0,406
8,026055;-0,0242;0,2303;-0,2955;0,375
8,036321;-0,0120;0,2100;-0,2568;0,332
8,036965;-0,0099;0,2135;-0,2326;0,316
8,049002;-0,0036;0,1978;-0,2036;0,284
8,049594;0,0307;0,1867;-0,1933;0,270
8,059549;0,0690;0,1612;-0,1683;0,243
8,060484;0,1210;0,1355;-0,1523;0,237
8,060863;0,1438;0,0954;-0,1261;0,214
8,069925;0,1473;0,0647;-0,1373;0,211
8,070530;0,1365;0,0481;-0,1569;0,213
8,094875;0,1400;0,0644;-0,2086;0,259
8,095479;0,1529;0,0992;-0,2352;0,298
8,095839;0,1276;0,1428;-0,2704;0,331
8,096163;0,1119;0,1573;-0,3095;0,365
8,096501;0,0866;0,1763;-0,3337;0,387
8,101965;0,0755;0,2046;-0,3339;0,399
8,113611;0,0546;0,2137;-0,3389;0,404
8,114215;0,0666;0,1848;-0,3536;0,405
8,125096;0,0875;0,1516;-0,3545;0,395
8,125691;0,1270;0,1047;-0,3654;0,401
8,126170;0,1611;0,0679;-0,3770;0,416
8,136683;0,1807;0,0366;-0,3561;0,401
8,137320;0,2003;0,0155;-0,3124;0,371
8,148072;0,2342;-0,0288;-0,2747;0,362
8,148661;0,2211;-0,0818;-0,2570;0,349
8,159661;0,1901;-0,1247;-0,2636;0,348
8,160288;0,1369;-0,1337;-0,2798;0,339
8,170949;0,0665;-0,1237;-0,3004;0,332
8,171546;-0,0019;-0,0901;-0,3251;0,337
8,171892;-0,0924;-0,0236;-0,2924;0,308
8,195633;-0,1912;0,0756;-0,2122;0,295
8,196228;-0,2987;0,1692;-0,1232;0,365
8,196581;-0,3819;0,3048;-0,0637;0,493
8,196981;-0,4558;0,4441;-0,0099;0,636
8,197311;-0,5063;0,5825;0,0476;0,773
8,202616;-0,5289;0,6441;0,1037;0,840
8,213996;-0,5428;0,6818;0,1631;0,887
8,214571;-0,5150;0,6911;0,2303;0,892
8,225305;-0,4789;0,6773;0,3143;0,887
8,225902;-0,4109;0,6262;0,3912;0,845
8,236666;-0,3255;0,5572;0,4659;0,796
8,237330;-0,2273;0,4514;0,5905;0,777
8,237680;-0,1591;0,3424;0,7128;0,807
8,247875;-0,0730;0,2537;0,8378;0,878
8,248465;0,0124;0,1470;0,9564;0,968
8,259015;0,0924;0,0557;1,0594;1,065
8,259599;0,1484;-0,0111;1,1379;1,148
8,270241;0,2140;-0,0774;1,1878;1,209
8,270827;0,2514;-0,1625;1,2285;1,264
8,296208;0,2656;-0,2141;1,2417;1,288
8,296865;0,2474;-0,2422;1,2420;1,289
8,297205;0,2399;-0,2801;1,2297;1,284
8,297690;0,2096;-0,2853;1,1339;1,188
8,298047;0,1899;-0,3008;0,9932;1,055
8,298374;0,1616;-0,3168;0,8696;0,940
8,303215;0,1390;-0,3286;0,7389;0,821
8,314260;0,0933;-0,3265;0,6199;0,707
8,314851;0,0390;-0,3200;0,5169;0,609
8,325411;-0,0193;-0,3422;0,4388;0,557
8,326011;-0,0675;-0,3737;0,3758;0,534
8,336605;-0,1198;-0,4097;0,3274;0,538
8,337250;-0,1622;-0,4690;0,2744;0,567
8,347951;-0,1898;-0,5418;0,2119;0,612
8,348540;-0,2264;-0,5947;0,1540;0,655
8,348931;-0,2436;-0,6469;0,1292;0,703
8,359179;-0,2318;-0,6839;0,1369;0,735
8,359774;-0,2199;-0,7201;0,1247;0,763
8,371424;-0,2221;-0,7699;0,0928;0,807
8,372022;-0,2432;-0,7857;0,0842;0,827
8,396522;-0,2830;-0,7916;0,1226;0,850
8,397166;-0,3511;-0,7878;0,2221;0,891
8,397522;-0,4378;-0,7697;0,3111;0,939
8,397859;-0,4958;-0,7755;0,3945;1,001
8,398208;-0,5302;-0,7956;0,4442;1,054
8,398555;-0,5365;-0,8348;0,4179;1,077
8,403657;-0,5435;-0,8550;0,3829;1,083
8,414450;-0,5462;-0,8753;0,3487;1,089
8,415042;-0,5590;-0,8435;0,3342;1,066
8,425742;-0,5486;-0,8168;0,2868;1,025
8,426323;-0,5530;-0,7761;0,2539;0,986
8,433137;-0,5531;-0,7213;0,2731;0,949
8,433636;-0,5062;-0,7046;0,2819;0,912
8,438860;-0,4315;-0,7350;0,2611;0,891
8,443580;-0,3624;-0,7742;0,2205;0,883
8,449150;-0,3223;-0,8174;0,2172;0,905
8,453658;-0,2873;-0,8454;0,2558;0,929
8,459779;-0,2573;-0,8442;0,2883;0,928
8,463836;-0,2082;-0,8189;0,2629;0,885
8,472699;-0,1494;-0,8125;0,2229;0,856
8,473842;-0,0808;-0,7963;0,1733;0,819
8,493030;0,0072;-0,7846;0,1615;0,801
8,493555;0,0433;-0,7489;0,1729;0,770
8,493841;0,0468;-0,7176;0,1453;0,734
8,494119;0,0368;-0,6719;0,0934;0,679
8,499864;0,0326;-0,6782;-0,0587;0,681
8,506828;0,0962;-0,7881;-0,2394;0,829
8,509298;0,1609;-0,7681;-0,0590;0,787
8,514841;0,1406;-0,5434;-0,0045;0,561
8,520063;-0,0022;-0,4008;0,0108;0,401
8,527044;-0,1005;-0,3349;0,0586;0,355
8,530034;-0,0884;-0,3595;0,1578;0,402
8,535111;-0,0386;-0,4313;0,2133;0,483
8,539798;-0,0227;-0,5214;0,1830;0,553
8,545072;0,0024;-0,5871;0,1246;0,600
8,549939;0,0272;-0,6193;0,0435;0,621
8,554708;0,0235;-0,6041;-0,0123;0,605
8,563659;0,0153;-0,5800;-0,0430;0,582
8,564815;0,0216;-0,5566;-0,0724;0,562
8,588152;0,0280;-0,5528;-0,1291;0,568
8,588871;0,0106;-0,5257;-0,1894;0,559
8,589207;-0,0019;-0,4896;-0,2723;0,560
8,589547;-0,0003;-0,4777;-0,3684;0,603
8,589882;-0,0224;-0,4520;-0,4870;0,665
8,595364;-0,0492;-0,4218;-0,5283;0,678
8,600662;-0,0473;-0,3872;-0,5122;0,644
8,606082;-0,0549;-0,3577;-0,5292;0,641
8,611376;-0,0864;-0,3333;-0,5506;0,649
8,616510;-0,1225;-0,3140;-0,5337;0,631
8,620519;-0,1634;-0,3092;-0,5262;0,632
8,627629;-0,1948;-0,2714;-0,4949;0,597
8,630538;-0,2171;-0,2387;-0,4874;0,584
8,639858;-0,2350;-0,2065;-0,4748;0,569
8,640615;-0,2534;-0,1938;-0,4383;0,542
8,645676;-0,2674;-0,1815;-0,3780;0,497
8,651322;-0,2866;-0,1600;-0,3369;0,470
8,655860;-0,3065;-0,1151;-0,3102;0,451
8,663336;-0,3081;-0,0706;-0,2885;0,428
8,665742;-0,3059;-0,0312;-0,2814;0,417
8,689044;-0,2713;0,0031;-0,2507;0,369
8,689672;-0,2285;0,0370;-0,1965;0,304
8,690032;-0,1820;0,0610;-0,1284;0,231
8,690369;-0,1510;0,0704;-0,0749;0,183
8,690722;-0,1064;0,0795;-0,0359;0,138
8,696063;-0,0627;0,0457;-0,0255;0,082
8,701310;-0,0052;-0,0021;-0,0246;0,025
8,705869;0,0518;-0,0450;-0,0567;0,089
8,710731;0,0800;-0,0685;-0,0883;0,137
8,716054;0,0990;-0,0777;-0,0956;0,158
8,721120;0,1185;-0,0776;-0,0977;0,172
8,727659;0,1242;-0,0633;-0,1184;0,183
8,730836;0,1353;-0,0067;-0,1621;0,211
8,739151;0,1044;0,0445;-0,2050;0,234
8,741194;0,0554;0,0714;-0,2425;0,259
8,746654;0,0218;0,0932;-0,2699;0,286
8,751071;-0,0299;0,1338;-0,3207;0,349
8,756515;-0,0666;0,1551;-0,3139;0,356
8,762809;-0,0932;0,1667;-0,3167;0,370
8,766212;-0,1148;0,1829;-0,3431;0,405
8,788242;-0,1503;0,1989;-0,3692;0,445
8,788907;-0,1807;0,2100;-0,3807;0,471
8,789333;-0,1873;0,2210;-0,3969;0,491
8,789685;-0,1986;0,2319;-0,3750;0,484
8,794940;-0,1911;0,2427;-0,3629;0,477
8,805454;-0,1838;0,2298;-0,3035;0,423
8,806058;-0,1768;0,2123;-0,1972;0,339
8,817594;-0,1939;0,1900;-0,0822;0,284
8,818183;-0,1873;0,1726;0,0274;0,256
8,818538;-0,1715;0,1597;0,1175;0,262
8,828896;-0,1561;0,1276;0,1932;0,279
8,829530;-0,1316;0,0906;0,2452;0,293
8,840151;-0,0930;0,0769;0,2694;0,295
8,840845;-0,0405;0,0721;0,2471;0,261
8,879935;-0,0261;0,0808;0,2216;0,237
8,881019;-0,0066;0,0887;0,1644;0,187
8,881324;-0,0154;0,1147;0,0994;0,153
8,881590;-0,0191;0,1447;0,0028;0,146
8,881860;-0,0463;0,1976;-0,0969;0,225
8,882143;-0,0875;0,2497;-0,1903;0,326
8,882408;-0,1282;0,2773;-0,2776;0,413
8,882683;-0,1590;0,3236;-0,3451;0,499
8,882933;-0,1993;0,3505;-0,4073;0,573
8,887071;-0,2444;0,3964;-0,4788;0,668
8,905648;-0,2752;0,4469;-0,5503;0,760
8,906965;-0,2824;0,4833;-0,5935;0,816
8,907781;-0,2805;0,4915;-0,5853;0,814
8,908627;-0,2790;0,4671;-0,5500;0,774
8,942603;-0,2731;0,4343;-0,4831;0,705
8,943393;-0,2629;0,4073;-0,3802;0,616
8,943678;-0,2389;0,3527;-0,2840;0,512
8,952821;-0,2204;0,2989;-0,1658;0,407
8,954079;-0,1787;0,2602;-0,0442;0,319
8,954483;-0,1378;0,2217;0,0571;0,267
8,954741;-0,1071;0,1882;0,1532;0,265
8,959018;-0,0963;0,1594;0,2204;0,289
8,959489;-0,0955;0,1302;0,2594;0,306
8,959687;-0,0764;0,1197;0,2801;0,314
8,964986;-0,0436;0,1132;0,2448;0,273
8,967355;-0,0115;0,0917;0,1969;0,218
8,980702;0,0057;0,0934;0,1506;0,177
8,981183;0,0319;0,0991;0,0916;0,139
8,987931;0,0340;0,1088;0,0532;0,126
8,988356;0,0313;0,1178;-0,0028;0,122
8,995085;0,0427;0,1358;-0,0528;0,152
8,997783;0,0493;0,1768;-0,1158;0,217
9,005807;0,0560;0,2599;-0,2060;0,336
9,007607;0,0677;0,3276;-0,3089;0,455
9,012867;0,0702;0,3897;-0,3962;0,560
9,017817;0,0920;0,4465;-0,4635;0,650
9,023000;0,0759;0,4934;-0,5113;0,715
9,027937;0,0507;0,5498;-0,5071;0,750
9,033056;0,0305;0,5684;-0,5039;0,760
9,039321;-0,0087;0,5875;-0,4830;0,761
9,043538;-0,0383;0,6121;-0,4401;0,755
9,050971;-0,0109;0,6089;-0,4133;0,736
9,053858;0,0256;0,5639;-0,3551;0,667
9,058342;0,1093;0,5107;-0,2942;0,599
9,063384;0,1546;0,4207;-0,2067;0,494
9,068208;0,1999;0,3038;-0,1355;0,388
9,073072;0,2120;0,1981;-0,0519;0,295
9,078655;0,2058;0,0891;0,0017;0,224
9,102132;0,2004;0,0146;0,0258;0,203
9,102800;0,2104;-0,0258;0,0353;0,215
9,103152;0,2022;-0,0706;0,0542;0,221
9,103495;0,1998;-0,1247;0,0639;0,244
9,103839;0,2030;-0,1643;0,0597;0,268
9,108570;0,1738;-0,1896;-0,0009;0,257
9,113516;0,1454;-0,1768;-0,0510;0,235
9,118585;0,1179;-0,1692;-0,1003;0,229
9,123861;0,0720;-0,1570;-0,1773;0,248
9,128765;0,0316;-0,1450;-0,2488;0,290
9,133714;0,0061;-0,1663;-0,3244;0,365
9,139636;0,0144;-0,1967;-0,3950;0,441
9,143939;0,0179;-0,2265;-0,4466;0,501
9,150042;0,0216;-0,2460;-0,4369;0,502
9,154093;0,0160;-0,2788;-0,4097;0,496
9,161396;0,0011;-0,3058;-0,3461;0,462
9,163874;-0,0232;-0,3410;-0,2846;0,445
9,168984;-0,0427;-0,3798;-0,1637;0,416
9,175036;-0,0623;-0,4410;-0,0026;0,445
9,179627;-0,0538;-0,4819;0,1462;0,506
9,200377;-0,0316;-0,5359;0,2829;0,607
9,201132;0,0088;-0,5889;0,4460;0,739
9,201496;0,0625;-0,6221;0,6403;0,895
9,201820;0,1197;-0,6453;0,7899;1,027
9,207630;0,1804;-0,6826;0,9859;1,213
9,209521;0,2635;-0,7436;1,1475;1,393
9,214603;0,3785;-0,8048;1,2850;1,563
9,219466;0,4730;-0,8616;1,4086;1,718
9,224451;0,5569;-0,8859;1,4857;1,817
9,229553;0,6067;-0,8971;1,4790;1,833
9,234637;0,6754;-0,8956;1,3895;1,786
9,239564;0,7156;-0,8719;1,2606;1,692
9,244928;0,7611;-0,8262;1,1305;1,594
9,251241;0,7645;-0,7584;0,9705;1,450
9,254864;0,7500;-0,6972;0,7806;1,288
9,262530;0,7274;-0,6278;0,5892;1,127
9,265330;0,6920;-0,5645;0,4100;0,983
9,275456;0,6675;-0,5020;0,2520;0,872
9,276060;0,6300;-0,4402;0,1147;0,777
9,280005;0,5889;-0,3598;-0,0264;0,691
9,300116;0,5252;-0,2891;-0,1526;0,619
9,300914;0,4671;-0,2232;-0,2406;0,571
9,301339;0,4003;-0,1807;-0,2817;0,522
9,301696;0,3387;-0,1280;-0,3100;0,477
9,306835;0,3009;-0,0746;-0,2924;0,426
9,310027;0,2771;-0,0488;-0,2533;0,379
9,317992;0,2671;-0,0647;-0,1931;0,336
9,320248;0,2755;-0,1028;-0,1212;0,318
9,329264;0,2834;-0,1773;-0,0332;0,336
9,330227;0,2956;-0,2452;0,1045;0,398
9,335357;0,2885;-0,2973;0,2014;0,461
9,340437;0,2641;-0,3314;0,3269;0,535
9,345470;0,2538;-0,3648;0,4464;0,630
9,350268;0,2768;-0,3880;0,5506;0,728
9,355363;0,3283;-0,4110;0,6591;0,843
9,363666;0,3747;-0,4434;0,7244;0,928
9,365599;0,4115;-0,4665;0,7709;0,991
9,384499;0,4577;-0,5043;0,7607;1,021
9,385108;0,4849;-0,5425;0,7273;1,029
9,385344;0,4930;-0,5286;0,7331;1,030
9,391660;0,4437;-0,4341;0,7161;0,948
9,392174;0,3704;-0,3405;0,6573;0,828
9,399058;0,3067;-0,2623;0,6335;0,751
9,400551;0,2619;-0,2473;0,5918;0,693
9,409946;0,2740;-0,2809;0,5418;0,669
9,410856;0,2808;-0,3103;0,4403;0,607
9,419373;0,2871;-0,3307;0,3444;0,557
9,421071;0,2546;-0,3131;0,2872;0,495
9,430016;0,2458;-0,2861;0,2495;0,452
9,430886;0,2175;-0,2735;0,2165;0,411
9,435960;0,2031;-0,2609;0,1884;0,381
9,442656;0,2219;-0,2769;0,1840;0,400
9,446574;0,2594;-0,3023;0,2032;0,447
9,454669;0,2872;-0,3181;0,1984;0,472
9,456314;0,3052;-0,3290;0,2270;0,503
9,465715;0,3328;-0,3208;0,2700;0,535
9,466674;0,3650;-0,3463;0,2798;0,576
9,491837;0,4019;-0,3624;0,2564;0,599
9,492491;0,4244;-0,3598;0,2431;0,607
9,492892;0,4563;-0,3336;0,2256;0,609
9,493262;0,4882;-0,3077;0,2086;0,614
9,493601;0,4865;-0,3157;0,1777;0,607
9,499114;0,4609;-0,3383;0,1473;0,590
9,501948;0,4258;-0,3515;0,1028;0,562
9,506860;0,4103;-0,3361;0,1065;0,541
9,512245;0,3903;-0,3112;0,1294;0,516
9,517426;0,3824;-0,2699;0,1415;0,489
9,521898;0,3652;-0,2477;0,1295;0,460
9,529954;0,3436;-0,2396;0,1219;0,436
9,531874;0,3319;-0,2361;0,1330;0,428
9,536679;0,3156;-0,2560;0,0627;0,411
9,543269;0,3287;-0,2945;0,0546;0,445
9,547439;0,3044;-0,2946;0,1698;0,456
9,552221;0,2758;-0,2708;0,3077;0,494
9,557207;0,2285;-0,2327;0,3824;0,503
9,564824;0,2004;-0,2138;0,3992;0,495
9,567627;0,1910;-0,2092;0,4396;0,523
9,590093;0,1861;-0,2238;0,5461;0,619
9,590739;0,1995;-0,2289;0,6852;0,749
9,591114;0,2454;-0,2531;0,7425;0,822
9,591470;0,2854;-0,2915;0,7663;0,868
9,597033;0,3389;-0,3251;0,8187;0,944
9,597586;0,3587;-0,3728;0,8329;0,980
9,607785;0,3739;-0,4297;0,7758;0,962
9,608436;0,3799;-0,4005;0,8188;0,988
9,618873;0,3576;-0,3382;0,8519;0,984
9,619505;0,3215;-0,2857;0,7943;0,903
9,630537;0,3050;-0,2714;0,7225;0,830
9,631159;0,3366;-0,3141;0,6513;0,798
9,641442;0,3876;-0,3705;0,6089;0,811
9,642077;0,4151;-0,4500;0,5620;0,831
9,652477;0,4386;-0,5856;0,5012;0,887
9,653171;0,4154;-0,6488;0,4645;0,900
9,653539;0,3604;-0,6118;0,4379;0,834
9,664699;0,2641;-0,5277;0,4356;0,733
9,665541;0,1648;-0,4162;0,4053;0,604
9,677546;0,0716;-0,3677;0,3616;0,521
9,678269;-0,0065;-0,3722;0,3142;0,487
9,701941;-0,0795;-0,3913;0,2581;0,475
9,702711;-0,1427;-0,4059;0,1554;0,457
9,703021;-0,2153;-0,3872;0,0823;0,451
9,703295;-0,2402;-0,3451;0,0337;0,422
9,703569;-0,2796;-0,2939;0,0235;0,406
9,703836;-0,3192;-0,2384;0,0324;0,400
